data,escrv,material,grp.merc.,qtd.faturd
19.05.2019,114  ,170599  ,127001001,        1 
19.05.2019,114  ,177571  ,127001006,        1 
19.05.2019,114  ,187602  ,127001004,        1 
19.05.2019,114  ,187794  ,127001005,        1 
19.05.2019,114  ,194791  ,102001013,        1 
19.05.2019,114  ,195573  ,130002015,        1 
19.05.2019,114  ,198532  ,130002008,        1 
19.05.2019,114  ,127670  ,113001001,        1 
19.05.2019,114  ,182318  ,119001010,        1 
19.05.2019,114  ,186500  ,113001004,        1 
19.05.2019,114  ,165184  ,127003005,        1 
19.05.2019,114  ,197459  ,125002010,        1 
19.05.2019,114  ,199296  ,125002001,        1 
19.05.2019,114  ,199301  ,125002001,        1 
19.05.2019,114  ,174298  ,102001015,        1 
19.05.2019,114  ,174431  ,102001015,        1 
19.05.2019,114  ,198062  ,114001020,        1 
19.05.2019,114  ,198071  ,126002008,        1 
19.05.2019,114  ,181604  ,127001014,        2 
19.05.2019,114  ,181607  ,127001005,        1 
19.05.2019,114  ,187640  ,127001022,        1 
19.05.2019,114  ,197905  ,127001022,        2 
19.05.2019,114  ,197906  ,116002001,        1 
19.05.2019,114  ,195183  ,117001010,        1 
19.05.2019,114  ,179793  ,117001015,        1 
19.05.2019,114  ,198138  ,114001005,        1 
19.05.2019,114  ,187979  ,127003004,        1 
19.05.2019,114  ,194648  ,126002017,        1 
19.05.2019,114  ,29098   ,105001012,        1 
19.05.2019,114  ,107672  ,105001005,        1 
19.05.2019,114  ,125391  ,105001012,        1 
19.05.2019,114  ,136826  ,105001005,        1 
19.05.2019,114  ,154535  ,105001004,        2 
19.05.2019,114  ,163589  ,105001012,        1 
19.05.2019,114  ,182985  ,105001005,        1 
19.05.2019,114  ,195605  ,105001007,        1 
19.05.2019,114  ,195606  ,105001005,        1 
19.05.2019,114  ,180542  ,125001005,        1 
19.05.2019,114  ,186558  ,125001005,        1 
19.05.2019,114  ,47211   ,127001004,        1 
19.05.2019,114  ,67566   ,127001015,        1 
19.05.2019,114  ,105115  ,127001001,        1 
19.05.2019,114  ,111808  ,127001016,        1 
19.05.2019,114  ,132883  ,127001004,        1 
19.05.2019,114  ,181346  ,127001003,        1 
19.05.2019,114  ,184233  ,127001024,        1 
19.05.2019,114  ,185504  ,127001016,        1 
19.05.2019,114  ,192901  ,127001019,        1 
19.05.2019,114  ,197177  ,127001013,        1 
19.05.2019,114  ,189371  ,117007005,        1 
19.05.2019,114  ,197413  ,117007001,        1 
19.05.2019,114  ,187238  ,125002002,        1 
19.05.2019,114  ,194167  ,125002001,        1 
19.05.2019,114  ,194307  ,125002002,        1 
19.05.2019,114  ,199099  ,125002002,        1 
19.05.2019,114  ,199114  ,125002009,        1 
19.05.2019,114  ,193495  ,127001022,        1 
19.05.2019,114  ,197444  ,102001004,        1 
19.05.2019,114  ,197886  ,102001004,        1 
19.05.2019,114  ,132948  ,127001016,        1 
19.05.2019,114  ,156818  ,127001016,        1 
19.05.2019,114  ,160809  ,127001011,        1 
19.05.2019,114  ,164836  ,127001019,        1 
19.05.2019,114  ,166420  ,127001024,        1 
19.05.2019,114  ,176252  ,127001011,        1 
19.05.2019,114  ,179193  ,127001016,        1 
19.05.2019,114  ,180839  ,127001029,        1 
19.05.2019,114  ,181070  ,127001019,        1 
19.05.2019,114  ,181219  ,127001011,        1 
19.05.2019,114  ,181226  ,127001018,        1 
19.05.2019,114  ,184378  ,127001019,        1 
19.05.2019,114  ,188699  ,127001004,        1 
19.05.2019,114  ,188700  ,127001004,        1 
19.05.2019,114  ,188733  ,127001004,        1 
19.05.2019,114  ,193209  ,127001016,        1 
19.05.2019,114  ,197491  ,127001016,        1 
19.05.2019,114  ,192224  ,101001006,        1 
19.05.2019,114  ,192226  ,101001001,        1 
19.05.2019,114  ,190951  ,111002004,        2 
19.05.2019,114  ,191875  ,111002004,        1 
19.05.2019,114  ,198879  ,111002004,        1 
19.05.2019,114  ,162808  ,127003004,        1 
19.05.2019,114  ,174831  ,127003003,        1 
19.05.2019,114  ,196848  ,130002007,        1 
19.05.2019,114  ,150460  ,127001030,        1 
19.05.2019,114  ,154980  ,127001014,        1 
19.05.2019,114  ,182692  ,127002006,        1 
19.05.2019,114  ,182694  ,127001025,        1 
19.05.2019,114  ,184601  ,127001030,        1 
19.05.2019,114  ,191236  ,127001001,        2 
19.05.2019,114  ,198510  ,127001018,        1 
19.05.2019,114  ,198523  ,127001003,        1 
19.05.2019,114  ,198842  ,127001001,        2 
19.05.2019,114  ,198848  ,127001030,        1 
19.05.2019,114  ,198859  ,127001015,        1 
19.05.2019,114  ,198866  ,127001031,        1 
19.05.2019,114  ,184661  ,125002005,        1 
19.05.2019,114  ,191378  ,125002005,        1 
19.05.2019,114  ,152704  ,127001001,        1 
19.05.2019,114  ,172165  ,127001022,        1 
19.05.2019,114  ,173007  ,127001025,        1 
19.05.2019,114  ,179132  ,127001003,        1 
19.05.2019,114  ,181200  ,127001022,        1 
19.05.2019,114  ,190885  ,127001001,        1 
19.05.2019,114  ,195144  ,127001005,        1 
19.05.2019,114  ,176347  ,127002001,        3 
19.05.2019,114  ,193598  ,127002002,        1 
19.05.2019,114  ,193770  ,127001009,        1 
19.05.2019,114  ,193991  ,127001009,        1 
19.05.2019,114  ,196654  ,105001015,        1 
19.05.2019,114  ,199260  ,116002007,        1-
19.05.2019,114  ,199268  ,105001005,        1 
19.05.2019,114  ,123415  ,110001008,        1 
19.05.2019,114  ,154469  ,110002004,        1 
19.05.2019,114  ,180808  ,110002002,        1 
19.05.2019,114  ,181087  ,117001012,        1 
19.05.2019,114  ,188589  ,114001001,        1 
19.05.2019,114  ,196941  ,114001017,        1 
19.05.2019,114  ,193174  ,126002005,        1 
19.05.2019,114  ,194453  ,114001011,        1 
19.05.2019,114  ,199055  ,126002005,        1 
19.05.2019,114  ,147381  ,114001009,        1 
19.05.2019,114  ,159666  ,126002008,        1 
19.05.2019,114  ,182482  ,102001015,        1 
19.05.2019,114  ,182760  ,110001002,        1 
19.05.2019,114  ,184628  ,114001018,        1 
19.05.2019,114  ,191922  ,126002008,        1 
19.05.2019,114  ,191924  ,126002008,        1 
19.05.2019,114  ,191927  ,126002008,        0 
19.05.2019,114  ,197722  ,114001018,        1 
19.05.2019,114  ,191316  ,109003002,        2 
19.05.2019,114  ,160354  ,110001007,        1 
19.05.2019,114  ,178068  ,111001013,        1 
19.05.2019,114  ,180673  ,111001023,        1 
19.05.2019,114  ,187775  ,111001016,        1 
19.05.2019,114  ,193973  ,111001019,        1 
19.05.2019,114  ,193974  ,111001012,        1 
19.05.2019,114  ,193977  ,111001005,        1 
19.05.2019,114  ,183002  ,127001022,        1 
19.05.2019,114  ,196321  ,105001012,        1 
19.05.2019,114  ,123391  ,111001010,        1 
19.05.2019,114  ,137214  ,111003006,        2 
19.05.2019,114  ,138604  ,111001018,        1-
19.05.2019,114  ,153263  ,111001020,        1 
19.05.2019,114  ,161718  ,111001013,        1 
19.05.2019,114  ,162262  ,110001007,        1 
19.05.2019,114  ,168121  ,110001004,        1 
19.05.2019,114  ,168133  ,111001020,        1 
19.05.2019,114  ,172091  ,111002004,        1 
19.05.2019,114  ,182341  ,110001006,        1 
19.05.2019,114  ,184441  ,111001002,        1 
19.05.2019,114  ,192610  ,111001006,        1 
19.05.2019,114  ,192995  ,110001003,        1 
19.05.2019,114  ,194258  ,110001009,        1 
19.05.2019,114  ,194295  ,111001017,        1 
19.05.2019,114  ,194106  ,125002001,        1 
19.05.2019,114  ,194111  ,125002001,        1 
19.05.2019,114  ,198964  ,125002009,        1 
19.05.2019,114  ,198965  ,125002009,        1 
19.05.2019,114  ,198973  ,125002009,        1 
19.05.2019,114  ,198975  ,125002009,        1 
19.05.2019,114  ,198982  ,125002009,        1 
19.05.2019,114  ,198989  ,125002009,        1 
19.05.2019,114  ,198991  ,125002009,        1-
19.05.2019,114  ,198992  ,125002009,        1 
19.05.2019,114  ,200043  ,125002008,        1 
19.05.2019,114  ,193771  ,110001001,        1 
19.05.2019,114  ,193776  ,110001004,        1 
19.05.2019,114  ,193781  ,110001009,        1 
19.05.2019,114  ,197872  ,110001007,        1 
19.05.2019,114  ,197873  ,110001009,        1 
19.05.2019,114  ,127497  ,130001002,        1 
19.05.2019,114  ,160310  ,130001002,        1 
19.05.2019,114  ,181834  ,130001002,        1 
19.05.2019,114  ,196695  ,126001002,        1 
19.05.2019,114  ,196695  ,126001002,        1-
19.05.2019,114  ,175554  ,105001009,        1 
19.05.2019,114  ,181424  ,105001003,        1 
19.05.2019,114  ,181428  ,105001009,        1 
19.05.2019,114  ,187666  ,105001009,        1 
19.05.2019,114  ,187736  ,105001003,        1 
19.05.2019,114  ,193169  ,105001003,        1 
19.05.2019,114  ,193193  ,105001003,        1 
19.05.2019,114  ,196810  ,105001004,        1 
19.05.2019,114  ,196870  ,105001010,        1 
19.05.2019,114  ,134030  ,130001001,        1 
19.05.2019,114  ,158879  ,130001001,        1 
19.05.2019,114  ,139334  ,113004003,        1 
19.05.2019,114  ,143034  ,113004003,        1 
19.05.2019,114  ,177288  ,113004004,        1 
19.05.2019,114  ,119776  ,126001004,        1 
19.05.2019,114  ,194086  ,126001002,        1 
19.05.2019,114  ,151956  ,114001002,        1 
19.05.2019,114  ,151956  ,114001002,        2 
19.05.2019,114  ,151957  ,114001002,        1 
19.05.2019,114  ,151959  ,114001002,        1 
19.05.2019,114  ,179190  ,114001002,        1 
19.05.2019,114  ,179190  ,114001002,        2 
19.05.2019,114  ,179204  ,114001002,        1 
19.05.2019,114  ,97055   ,105001009,        1 
19.05.2019,114  ,97058   ,105001009,        2 
19.05.2019,114  ,97058   ,105001009,        1 
19.05.2019,114  ,196393  ,105001004,        1 
19.05.2019,114  ,186435  ,130002003,        1 
19.05.2019,114  ,189419  ,102001013,        1 
19.05.2019,114  ,198254  ,102001006,        1 
19.05.2019,114  ,199631  ,130002004,        1 
19.05.2019,114  ,182534  ,119001002,        1 
19.05.2019,114  ,186176  ,102001015,        1 
19.05.2019,114  ,195335  ,102001015,        1 
19.05.2019,114  ,180593  ,111002004,        1 
19.05.2019,114  ,198295  ,111003001,        1 
19.05.2019,114  ,198361  ,117007002,        1 
19.05.2019,114  ,192589  ,105001003,        1 
19.05.2019,114  ,193246  ,105001004,        1 
19.05.2019,114  ,196291  ,125002008,        1 
19.05.2019,114  ,198458  ,125002005,        1 
19.05.2019,114  ,51156   ,105001005,        1 
19.05.2019,114  ,127179  ,105001016,        1 
19.05.2019,114  ,140971  ,105001004,        1 
19.05.2019,114  ,185313  ,105001007,        1 
19.05.2019,114  ,186455  ,105001003,        1 
19.05.2019,114  ,194634  ,105001016,        1 
19.05.2019,114  ,196474  ,105001003,        1 
19.05.2019,114  ,194661  ,128001019,        1 
19.05.2019,114  ,194662  ,128001019,        1 
19.05.2019,114  ,187323  ,117007005,        1 
19.05.2019,114  ,140611  ,113002009,        1 
19.05.2019,114  ,166912  ,113001008,        1 
19.05.2019,114  ,168205  ,113001010,        1 
19.05.2019,114  ,196340  ,111003001,        1 
19.05.2019,114  ,176369  ,102001016,        1 
19.05.2019,114  ,186319  ,102001010,        1 
19.05.2019,114  ,196863  ,130001009,        1 
19.05.2019,114  ,161666  ,113002011,        1 
19.05.2019,114  ,181291  ,113002003,        1 
19.05.2019,114  ,165256  ,110001004,        1 
19.05.2019,114  ,188482  ,110001004,        1 
19.05.2019,114  ,194759  ,110001004,        1 
19.05.2019,114  ,190536  ,114001002,        1 
19.05.2019,114  ,190964  ,114001005,        1 
19.05.2019,114  ,171124  ,114001006,        1 
19.05.2019,114  ,181920  ,117005001,        1 
19.05.2019,114  ,192598  ,104001003,        1 
19.05.2019,114  ,180293  ,112001003,        1 
19.05.2019,114  ,181825  ,111001004,        1 
19.05.2019,114  ,183722  ,111001016,        1 
19.05.2019,114  ,198325  ,126002013,        1 
19.05.2019,114  ,198328  ,126002012,        1 
19.05.2019,114  ,198352  ,126002013,        1 
19.05.2019,114  ,198354  ,126002013,        1 
19.05.2019,114  ,176992  ,105001009,        1 
19.05.2019,114  ,176865  ,107001001,        1 
19.05.2019,114  ,186661  ,107001005,        1 
19.05.2019,114  ,190267  ,107001005,        1 
19.05.2019,114  ,196751  ,107001003,        1 
19.05.2019,114  ,196755  ,107001005,        1 
19.05.2019,114  ,196763  ,107001005,        1 
19.05.2019,114  ,196988  ,107001002,        1 
19.05.2019,114  ,187617  ,127001001,        1 
19.05.2019,114  ,187744  ,127001001,        1 
19.05.2019,114  ,193939  ,127001004,        1 
19.05.2019,114  ,193943  ,127001004,        1 
19.05.2019,114  ,193945  ,127001004,        1 
19.05.2019,114  ,197281  ,116002001,        1 
19.05.2019,114  ,192813  ,119001005,        1 
19.05.2019,114  ,191885  ,127001003,        1 
19.05.2019,114  ,191893  ,127001001,        2 
19.05.2019,114  ,191894  ,127001001,        1 
19.05.2019,114  ,193728  ,127001001,        1 
19.05.2019,114  ,190839  ,114001011,        1 
19.05.2019,114  ,198881  ,114001011,        1 
19.05.2019,114  ,191003  ,128001016,        1 
19.05.2019,114  ,189490  ,119001005,        1 
19.05.2019,114  ,189492  ,119001005,        1 
19.05.2019,114  ,182535  ,119001002,        1 
19.05.2019,114  ,182537  ,119001002,        1 
19.05.2019,114  ,197498  ,102001016,        1 
19.05.2019,114  ,193177  ,131002001,        1 
19.05.2019,114  ,197610  ,130001006,        1 
19.05.2019,114  ,198894  ,114001021,        1 
19.05.2019,114  ,134326  ,114001018,        2 
19.05.2019,114  ,134326  ,114001018,        1 
19.05.2019,114  ,176877  ,114001018,        1 
19.05.2019,114  ,176880  ,114001018,        1 
19.05.2019,114  ,192795  ,131001003,        1 
19.05.2019,114  ,186905  ,109003002,        2 
19.05.2019,114  ,187275  ,109003002,        2 
19.05.2019,114  ,198160  ,113004001,        1 
19.05.2019,114  ,198183  ,113004001,        1 
19.05.2019,114  ,185948  ,116001004,        1 
19.05.2019,114  ,187983  ,116002007,        1 
19.05.2019,114  ,188911  ,116002008,        1 
19.05.2019,114  ,190613  ,116001004,        1 
19.05.2019,114  ,190614  ,116001004,        1 
19.05.2019,114  ,192029  ,116002007,        1 
19.05.2019,114  ,184215  ,105001012,        1 
19.05.2019,114  ,188452  ,116002001,        1 
19.05.2019,114  ,190029  ,105001012,        1 
19.05.2019,114  ,193928  ,105001012,        1 
19.05.2019,114  ,183118  ,105001012,        1 
19.05.2019,114  ,194020  ,105001016,        1 
19.05.2019,114  ,185125  ,127001029,        1 
19.05.2019,114  ,197231  ,127001026,        1 
19.05.2019,114  ,197543  ,118001007,        1 
19.05.2019,114  ,195768  ,129004004,        1 
19.05.2019,114  ,195770  ,129004001,        1 
19.05.2019,114  ,189536  ,127001009,        1-
19.05.2019,114  ,192261  ,102001009,        1 
19.05.2019,114  ,192263  ,102001009,        1 
19.05.2019,114  ,166414  ,113002008,        1 
19.05.2019,114  ,189118  ,113001007,        1 
19.05.2019,114  ,188931  ,114001005,        1 
19.05.2019,114  ,192213  ,114001024,        1 
19.05.2019,114  ,192216  ,114001024,        1 
19.05.2019,114  ,198126  ,114001019,        1 
19.05.2019,114  ,186703  ,127001028,        1 
19.05.2019,114  ,186717  ,127001028,        1 
19.05.2019,114  ,186719  ,127001021,        1 
19.05.2019,114  ,194007  ,127001028,        1 
19.05.2019,114  ,181323  ,118001007,        1 
19.05.2019,114  ,186740  ,105001007,        1 
19.05.2019,114  ,197954  ,107001004,        1 
19.05.2019,114  ,197960  ,107001004,        1 
19.05.2019,114  ,197961  ,107001004,        1 
19.05.2019,114  ,198399  ,123001017,        2 
19.05.2019,114  ,194651  ,113004001,        1 
19.05.2019,114  ,190580  ,119001005,        1 
19.05.2019,114  ,169157  ,117001008,        1 
19.05.2019,114  ,171288  ,117008002,        1 
19.05.2019,114  ,199001  ,126002005,        1 
19.05.2019,114  ,199002  ,126002011,        1 
19.05.2019,114  ,193124  ,123001017,        1 
19.05.2019,114  ,192279  ,104001003,        1 
19.05.2019,114  ,192621  ,104001003,        1 
19.05.2019,114  ,196869  ,127001031,        1 
19.05.2019,114  ,195806  ,129001003,        1 
19.05.2019,114  ,195727  ,128001002,        1 
19.05.2019,114  ,195783  ,128001006,        1 
19.05.2019,114  ,196820  ,128001007,        1 
19.05.2019,114  ,196892  ,128001025,        1 
19.05.2019,114  ,190271  ,107001001,        1 
19.05.2019,114  ,194547  ,107001001,        2 
19.05.2019,114  ,194550  ,107001001,        2 
19.05.2019,114  ,191297  ,128001010,        1 
19.05.2019,114  ,191309  ,128001012,        1 
19.05.2019,114  ,191315  ,128001013,        1 
19.05.2019,114  ,191315  ,128001013,        2 
19.05.2019,114  ,191992  ,128001011,        2 
19.05.2019,114  ,191992  ,128001011,        1 
19.05.2019,114  ,191998  ,128001011,        1 
19.05.2019,114  ,191999  ,128001011,        1 
19.05.2019,114  ,178410  ,113002009,        1 
19.05.2019,114  ,178663  ,113002009,        1 
19.05.2019,114  ,181312  ,113001003,        1 
19.05.2019,114  ,195563  ,113002009,        1 
19.05.2019,114  ,197452  ,105001004,        1 
19.05.2019,114  ,194804  ,102001006,        1 
19.05.2019,114  ,192628  ,128001011,        1 
19.05.2019,114  ,192747  ,128001012,        1 
19.05.2019,114  ,192748  ,128001016,        1 
19.05.2019,114  ,192749  ,128001016,        1 
19.05.2019,114  ,192750  ,128001016,        1 
19.05.2019,114  ,192872  ,117002001,        1 
19.05.2019,114  ,192875  ,117002002,        1 
19.05.2019,114  ,198408  ,120011001,        1 
19.05.2019,114  ,193839  ,125001005,        1 
19.05.2019,114  ,193844  ,127002006,        1 
19.05.2019,114  ,185626  ,105001001,        1 
19.05.2019,114  ,189311  ,105001013,        1 
19.05.2019,114  ,189317  ,105001013,        1 
19.05.2019,114  ,194275  ,105001013,        1 
19.05.2019,114  ,194277  ,105001003,        1 
19.05.2019,114  ,194711  ,123001002,        1 
19.05.2019,114  ,194918  ,123001018,        1 
19.05.2019,114  ,194926  ,127001009,        1 
